k,2,4,8,16
3,3.0241999999999996,3.6362,11.2334,38.1372
4,2.2339999999999995,4.575999999999999,12.5806,47.5012
5,2.4379999999999997,5.2324,13.607,54.858000000000004
6,2.4806000000000004,5.327,16.6214,73.42960000000001
7,2.7264,6.0732,19.0272,74.4592
